Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Cameron Champ (12183090),Cameron Champ,12183090,G,7600,Arnold Palmer Invitational,Golf,79.54
G,Keith Mitchell (12183091),Keith Mitchell,12183091,G,7500,Arnold Palmer Invitational,Golf,66.1
G,Byeong-Hun An (12183092),Byeong-Hun An,12183092,G,7500,Arnold Palmer Invitational,Golf,69.75
G,Rafael Cabrera-Bello (12183093),Rafael Cabrera-Bello,12183093,G,7500,Arnold Palmer Invitational,Golf,79.22
G,Bud Cauley (12188320),Bud Cauley,12188320,G,7500,Arnold Palmer Invitational,Golf,65.33
G,Matt Every (12183094),Matt Every,12183094,G,7400,Arnold Palmer Invitational,Golf,84.88
G,Matt Wallace (12183095),Matt Wallace,12183095,G,7400,Arnold Palmer Invitational,Golf,69.38
G,Hao-Tong Li (12183096),Hao-Tong Li,12183096,G,7400,Arnold Palmer Invitational,Golf,83.2
G,Charl Schwartzel (12183097),Charl Schwartzel,12183097,G,7400,Arnold Palmer Invitational,Golf,51.17
G,Abraham Ancer (12183098),Abraham Ancer,12183098,G,7300,Arnold Palmer Invitational,Golf,73.55
G,Matthew Fitzpatrick (12183099),Matthew Fitzpatrick,12183099,G,7300,Arnold Palmer Invitational,Golf,74.2
G,Beau Hossler (12183100),Beau Hossler,12183100,G,7300,Arnold Palmer Invitational,Golf,66.65
G,Ryan Moore (12183101),Ryan Moore,12183101,G,7300,Arnold Palmer Invitational,Golf,58.12
G,Scott Piercy (12183102),Scott Piercy,12183102,G,7300,Arnold Palmer Invitational,Golf,77
G,Chesson Hadley (12183103),Chesson Hadley,12183103,G,7200,Arnold Palmer Invitational,Golf,61.55
G,Martin Kaymer (12183104),Martin Kaymer,12183104,G,7200,Arnold Palmer Invitational,Golf,57.9
G,Scott Stallings (12183105),Scott Stallings,12183105,G,7200,Arnold Palmer Invitational,Golf,58.78
G,Kevin Kisner (12183106),Kevin Kisner,12183106,G,7200,Arnold Palmer Invitational,Golf,68.14
G,Kevin Na (12183107),Kevin Na,12183107,G,7200,Arnold Palmer Invitational,Golf,62.14
G,Brandt Snedeker (12183108),Brandt Snedeker,12183108,G,7200,Arnold Palmer Invitational,Golf,69.5
G,Kyle Stanley (12183109),Kyle Stanley,12183109,G,7100,Arnold Palmer Invitational,Golf,47.39
G,Steve Stricker (12183110),Steve Stricker,12183110,G,7100,Arnold Palmer Invitational,Golf,40.33
G,Shane Lowry (12183111),Shane Lowry,12183111,G,7100,Arnold Palmer Invitational,Golf,82
G,Kiradech Aphibarnrat (12183112),Kiradech Aphibarnrat,12183112,G,7100,Arnold Palmer Invitational,Golf,54.12
G,J.T. Poston (12183113),J.T. Poston,12183113,G,7100,Arnold Palmer Invitational,Golf,72.46
G,Thorbjorn Olesen (12183114),Thorbjorn Olesen,12183114,G,7100,Arnold Palmer Invitational,Golf,61.9
G,Charley Hoffman (12183115),Charley Hoffman,12183115,G,7000,Arnold Palmer Invitational,Golf,47.06
G,Jhonattan Vegas (12183116),Jhonattan Vegas,12183116,G,7000,Arnold Palmer Invitational,Golf,60.33
G,Brian Gay (12183117),Brian Gay,12183117,G,7000,Arnold Palmer Invitational,Golf,72.77
G,Pat Perez (12183118),Pat Perez,12183118,G,7000,Arnold Palmer Invitational,Golf,58
G,Sungjae Im (12183119),Sungjae Im,12183119,G,7000,Arnold Palmer Invitational,Golf,69.08
G,Aaron Wise (12183120),Aaron Wise,12183120,G,7000,Arnold Palmer Invitational,Golf,67
G,Danny Willett (12183121),Danny Willett,12183121,G,7000,Arnold Palmer Invitational,Golf,60.42
G,Chris Kirk (12183122),Chris Kirk,12183122,G,6900,Arnold Palmer Invitational,Golf,45.46
G,Harold Varner (12183123),Harold Varner,12183123,G,6900,Arnold Palmer Invitational,Golf,69.18
G,Patrick Rodgers (12183124),Patrick Rodgers,12183124,G,6900,Arnold Palmer Invitational,Golf,57.68
G,Nate Lashley (12183125),Nate Lashley,12183125,G,6900,Arnold Palmer Invitational,Golf,78.58
G,Joaquin Niemann (12183126),Joaquin Niemann,12183126,G,6900,Arnold Palmer Invitational,Golf,61.55
G,Harris English (12183127),Harris English,12183127,G,6900,Arnold Palmer Invitational,Golf,60.32
G,Graeme McDowell (12183128),Graeme McDowell,12183128,G,6900,Arnold Palmer Invitational,Golf,64.21
G,Roger Sloan (12183129),Roger Sloan,12183129,G,6800,Arnold Palmer Invitational,Golf,58.46
G,Kevin Streelman (12183130),Kevin Streelman,12183130,G,6800,Arnold Palmer Invitational,Golf,50.5
G,Talor Gooch (12183131),Talor Gooch,12183131,G,6800,Arnold Palmer Invitational,Golf,66.62
G,Bill Haas (12183132),Bill Haas,12183132,G,6800,Arnold Palmer Invitational,Golf,56
G,Eddie Pepperell (12183133),Eddie Pepperell,12183133,G,6800,Arnold Palmer Invitational,Golf,51.5
G,Cheng-Tsung Pan (12183134),Cheng-Tsung Pan,12183134,G,6800,Arnold Palmer Invitational,Golf,63.9
G,Sam Ryder (12183135),Sam Ryder,12183135,G,6700,Arnold Palmer Invitational,Golf,70.4
G,Sam Horsfield (12183136),Sam Horsfield,12183136,G,6700,Arnold Palmer Invitational,Golf,48
G,Jason Dufner (12183137),Jason Dufner,12183137,G,6700,Arnold Palmer Invitational,Golf,46.8
G,Adam Schenk (12183138),Adam Schenk,12183138,G,6700,Arnold Palmer Invitational,Golf,66.88
G,Martin Laird (12183139),Martin Laird,12183139,G,6700,Arnold Palmer Invitational,Golf,63.72
G,Sung Kang (12183140),Sung Kang,12183140,G,6700,Arnold Palmer Invitational,Golf,58.96
G,Scott Brown (12191346),Scott Brown,12191346,G,6700,Arnold Palmer Invitational,Golf,61.54
G,Scott Langley (12183141),Scott Langley,12183141,G,6600,Arnold Palmer Invitational,Golf,61.18
G,Danny Lee (12183142),Danny Lee,12183142,G,6600,Arnold Palmer Invitational,Golf,71.72
G,Aaron Baddeley (12183143),Aaron Baddeley,12183143,G,6600,Arnold Palmer Invitational,Golf,65.56
G,J.J. Spaun (12183144),J.J. Spaun,12183144,G,6600,Arnold Palmer Invitational,Golf,66.64
G,Braden Thornberry (12183145),Braden Thornberry,12183145,G,6600,Arnold Palmer Invitational,Golf,70
G,Ernie Els (12183146),Ernie Els,12183146,G,6600,Arnold Palmer Invitational,Golf,68
G,Hudson Swafford (12183147),Hudson Swafford,12183147,G,6500,Arnold Palmer Invitational,Golf,66.2
G,Dominic Bozzelli (12183148),Dominic Bozzelli,12183148,G,6500,Arnold Palmer Invitational,Golf,72.94
G,Vaughn Taylor (12183149),Vaughn Taylor,12183149,G,6500,Arnold Palmer Invitational,Golf,61.18
G,Sam Saunders (12183150),Sam Saunders,12183150,G,6500,Arnold Palmer Invitational,Golf,52
G,Austin Cook (12183151),Austin Cook,12183151,G,6500,Arnold Palmer Invitational,Golf,57.79
G,Jimmy Walker (12183152),Jimmy Walker,12183152,G,6500,Arnold Palmer Invitational,Golf,52.19
G,Andrew Landry (12183153),Andrew Landry,12183153,G,6400,Arnold Palmer Invitational,Golf,50.5
G,Brendan Steele (12183154),Brendan Steele,12183154,G,6400,Arnold Palmer Invitational,Golf,46.33
G,Hunter Mahan (12183155),Hunter Mahan,12183155,G,6400,Arnold Palmer Invitational,Golf,49.32
G,Martin Trainer (12183156),Martin Trainer,12183156,G,6400,Arnold Palmer Invitational,Golf,50.6
G,Carlos Ortiz (12183157),Carlos Ortiz,12183157,G,6400,Arnold Palmer Invitational,Golf,53.86
G,Brian Harman (12183158),Brian Harman,12183158,G,6400,Arnold Palmer Invitational,Golf,48.4
G,Davis Love (12183159),Davis Love,12183159,G,6300,Arnold Palmer Invitational,Golf,69.58
G,Vijay Singh (12183160),Vijay Singh,12183160,G,6300,Arnold Palmer Invitational,Golf,39.17
G,Justin Suh (12183161),Justin Suh,12183161,G,6300,Arnold Palmer Invitational,Golf,0
G,Joel Dahmen (12183162),Joel Dahmen,12183162,G,6300,Arnold Palmer Invitational,Golf,64.09
G,Corey Conners (12183163),Corey Conners,12183163,G,6300,Arnold Palmer Invitational,Golf,56.44
G,Sam Burns (12183164),Sam Burns,12183164,G,6300,Arnold Palmer Invitational,Golf,50.23
G,Michael Kim (12183165),Michael Kim,12183165,G,6200,Arnold Palmer Invitational,Golf,41.04
G,Anirban Lahiri (12183166),Anirban Lahiri,12183166,G,6200,Arnold Palmer Invitational,Golf,54.56
G,Stewart Cink (12183167),Stewart Cink,12183167,G,6200,Arnold Palmer Invitational,Golf,59.64
G,Ryan Armour (12183168),Ryan Armour,12183168,G,6200,Arnold Palmer Invitational,Golf,62.64
G,Ollie Schniederjans (12183169),Ollie Schniederjans,12183169,G,6200,Arnold Palmer Invitational,Golf,46.62
G,Ryan Blaum (12183170),Ryan Blaum,12183170,G,6200,Arnold Palmer Invitational,Golf,59.92
G,Brice Garnett (12183171),Brice Garnett,12183171,G,6100,Arnold Palmer Invitational,Golf,57.5
G,Ted Potter (12183172),Ted Potter,12183172,G,6100,Arnold Palmer Invitational,Golf,60.61
G,D.A. Points (12183173),D.A. Points,12183173,G,6100,Arnold Palmer Invitational,Golf,36.75
G,Robert Gamez (12183174),Robert Gamez,12183174,G,6100,Arnold Palmer Invitational,Golf,13.5
G,Richy Werenski (12183175),Richy Werenski,12183175,G,6100,Arnold Palmer Invitational,Golf,66.25
G,Tim Herron (12183176),Tim Herron,12183176,G,6100,Arnold Palmer Invitational,Golf,36.5
G,Rod Perry (12183177),Rod Perry,12183177,G,6000,Arnold Palmer Invitational,Golf,0
G,Anders Albertson (12183178),Anders Albertson,12183178,G,6000,Arnold Palmer Invitational,Golf,54.54
G,Adam Long (12183179),Adam Long,12183179,G,6000,Arnold Palmer Invitational,Golf,43.35
G,Bronson Burgoon (12183180),Bronson Burgoon,12183180,G,6000,Arnold Palmer Invitational,Golf,48.28
G,Robert Streb (12183181),Robert Streb,12183181,G,6000,Arnold Palmer Invitational,Golf,52.21
G,Viktor Hovland (12183182),Viktor Hovland,12183182,G,6000,Arnold Palmer Invitational,Golf,34.75
