Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Roland Thatcher (12610569),Roland Thatcher,12610569,G,6100,AT&T Byron Nelson,Golf,11.5
G,Kris Blanks (12605268),Kris Blanks,12605268,G,6000,AT&T Byron Nelson,Golf,0
G,Chad Collins (12605269),Chad Collins,12605269,G,6000,AT&T Byron Nelson,Golf,42.64
G,Stuart Deane (12605270),Stuart Deane,12605270,G,6000,AT&T Byron Nelson,Golf,0
G,Martin Piller (12605271),Martin Piller,12605271,G,6000,AT&T Byron Nelson,Golf,52.56
G,Chris Thompson (12605272),Chris Thompson,12605272,G,6000,AT&T Byron Nelson,Golf,38.7
G,Smylie Kaufman (12605273),Smylie Kaufman,12605273,G,6000,AT&T Byron Nelson,Golf,40
G,Rod Pampling (12605274),Rod Pampling,12605274,G,6000,AT&T Byron Nelson,Golf,32.73
G,Jim Herman (12605275),Jim Herman,12605275,G,6000,AT&T Byron Nelson,Golf,34.11
G,Davis Riley (12605276),Davis Riley,12605276,G,6000,AT&T Byron Nelson,Golf,0
G,Tony Romo (12605277),Tony Romo,12605277,G,6000,AT&T Byron Nelson,Golf,7
G,Derek Oland (12610566),Derek Oland,12610566,G,6000,AT&T Byron Nelson,Golf,0
G,Todd Balkin (12610567),Todd Balkin,12610567,G,6000,AT&T Byron Nelson,Golf,0
