Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Carlos Ortiz (12146135),Carlos Ortiz,12146135,G,6600,The Honda Classic,Golf,57.1
G,Nick Taylor (12146136),Nick Taylor,12146136,G,6600,The Honda Classic,Golf,62.04
G,Austen Truslow (12146137),Austen Truslow,12146137,G,6600,The Honda Classic,Golf,62.5
G,Brian Stuard (12146138),Brian Stuard,12146138,G,6500,The Honda Classic,Golf,56.17
G,Richy Werenski (12146139),Richy Werenski,12146139,G,6500,The Honda Classic,Golf,69.94
G,Anirban Lahiri (12146140),Anirban Lahiri,12146140,G,6500,The Honda Classic,Golf,54.93
G,Sam Saunders (12146141),Sam Saunders,12146141,G,6500,The Honda Classic,Golf,51.22
G,Padraig Harrington (12146142),Padraig Harrington,12146142,G,6500,The Honda Classic,Golf,36
G,Johnson Wagner (12146143),Johnson Wagner,12146143,G,6500,The Honda Classic,Golf,75.86
G,Jonas Blixt (12146144),Jonas Blixt,12146144,G,6500,The Honda Classic,Golf,55.95
G,Grayson Murray (12146145),Grayson Murray,12146145,G,6500,The Honda Classic,Golf,42.83
G,Hank Lebioda (12146146),Hank Lebioda,12146146,G,6400,The Honda Classic,Golf,58.56
G,Seth Reeves (12146147),Seth Reeves,12146147,G,6400,The Honda Classic,Golf,56
G,Tyler Duncan (12146148),Tyler Duncan,12146148,G,6400,The Honda Classic,Golf,50.54
G,Andrew Landry (12146149),Andrew Landry,12146149,G,6400,The Honda Classic,Golf,53.88
G,Julian Etulain (12146150),Julian Etulain,12146150,G,6400,The Honda Classic,Golf,57.5
G,Adam Long (12146151),Adam Long,12146151,G,6400,The Honda Classic,Golf,45.44
G,Cameron Tringale (12146152),Cameron Tringale,12146152,G,6400,The Honda Classic,Golf,57.57
G,Lucas Bjerregaard (12146153),Lucas Bjerregaard,12146153,G,6400,The Honda Classic,Golf,62.4
G,Jim Knous (12146154),Jim Knous,12146154,G,6300,The Honda Classic,Golf,51.11
G,Brice Garnett (12146155),Brice Garnett,12146155,G,6300,The Honda Classic,Golf,61.4
G,J.J. Henry (12146156),J.J. Henry,12146156,G,6300,The Honda Classic,Golf,40.71
G,Brandon Hagy (12146157),Brandon Hagy,12146157,G,6300,The Honda Classic,Golf,39.17
G,Vijay Singh (12146158),Vijay Singh,12146158,G,6300,The Honda Classic,Golf,19
G,Max Homa (12146159),Max Homa,12146159,G,6300,The Honda Classic,Golf,48.85
G,Morgan Hoffmann (12146160),Morgan Hoffmann,12146160,G,6300,The Honda Classic,Golf,33.5
G,Seamus Power (12146161),Seamus Power,12146161,G,6300,The Honda Classic,Golf,34.3
G,Kyoung-Hoon Lee (12146162),Kyoung-Hoon Lee,12146162,G,6200,The Honda Classic,Golf,50.38
G,Chase Wright (12146163),Chase Wright,12146163,G,6200,The Honda Classic,Golf,50.77
G,Stephan Jaeger (12146164),Stephan Jaeger,12146164,G,6200,The Honda Classic,Golf,52.77
G,Denny McCarthy (12146165),Denny McCarthy,12146165,G,6200,The Honda Classic,Golf,60.61
G,Bronson Burgoon (12146166),Bronson Burgoon,12146166,G,6200,The Honda Classic,Golf,47.81
G,Kramer Hickok (12146167),Kramer Hickok,12146167,G,6200,The Honda Classic,Golf,49.68
G,Roberto Diaz (12146168),Roberto Diaz,12146168,G,6200,The Honda Classic,Golf,49.94
G,Robert Streb (12146169),Robert Streb,12146169,G,6200,The Honda Classic,Golf,56.32
G,Cody Gribble (12146170),Cody Gribble,12146170,G,6100,The Honda Classic,Golf,44.85
G,Joey Garber (12146171),Joey Garber,12146171,G,6100,The Honda Classic,Golf,40.25
G,D.A. Points (12146172),D.A. Points,12146172,G,6100,The Honda Classic,Golf,39.71
G,Ryan Blaum (12146173),Ryan Blaum,12146173,G,6100,The Honda Classic,Golf,62.77
G,Peter Malnati (12146174),Peter Malnati,12146174,G,6100,The Honda Classic,Golf,53.5
G,Hudson Swafford (12146175),Hudson Swafford,12146175,G,6100,The Honda Classic,Golf,68.56
G,Kyle Jones (12146176),Kyle Jones,12146176,G,6100,The Honda Classic,Golf,42.36
G,Rod Pampling (12146177),Rod Pampling,12146177,G,6100,The Honda Classic,Golf,41
G,Andrew Filbert (12146178),Andrew Filbert,12146178,G,6000,The Honda Classic,Golf,0
G,Alex Cejka (12146179),Alex Cejka,12146179,G,6000,The Honda Classic,Golf,46.06
G,Fredrik Jacobson (12146180),Fredrik Jacobson,12146180,G,6000,The Honda Classic,Golf,40.14
G,Adam Svensson (12146181),Adam Svensson,12146181,G,6000,The Honda Classic,Golf,55.55
G,Ben Crane (12146182),Ben Crane,12146182,G,6000,The Honda Classic,Golf,50.21
G,Jim Herman (12146183),Jim Herman,12146183,G,6000,The Honda Classic,Golf,36.69
G,John Huh (12146184),John Huh,12146184,G,6000,The Honda Classic,Golf,39.82
G,Mackenzie Hughes (12146185),Mackenzie Hughes,12146185,G,6000,The Honda Classic,Golf,41.72
