Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
G,Paul Casey (12134816),Paul Casey,12134816,G,7300,WGC-Mexico Championship,Golf,80.07
G,Billy Horschel (12134817),Billy Horschel,12134817,G,7200,WGC-Mexico Championship,Golf,73.71
G,Keegan Bradley (12134818),Keegan Bradley,12134818,G,7200,WGC-Mexico Championship,Golf,76.25
G,Marc Leishman (12134819),Marc Leishman,12134819,G,7200,WGC-Mexico Championship,Golf,106
G,Webb Simpson (12134820),Webb Simpson,12134820,G,7100,WGC-Mexico Championship,Golf,94.38
G,Rafael Cabrera-Bello (12134821),Rafael Cabrera-Bello,12134821,G,7100,WGC-Mexico Championship,Golf,79.06
G,Hao-Tong Li (12134822),Hao-Tong Li,12134822,G,7100,WGC-Mexico Championship,Golf,84.88
G,Abraham Ancer (12134823),Abraham Ancer,12134823,G,7000,WGC-Mexico Championship,Golf,74.78
G,Danny Willett (12134824),Danny Willett,12134824,G,7000,WGC-Mexico Championship,Golf,59.4
G,Henrik Stenson (12134825),Henrik Stenson,12134825,G,7000,WGC-Mexico Championship,Golf,47
G,Shane Lowry (12134826),Shane Lowry,12134826,G,6900,WGC-Mexico Championship,Golf,92.83
G,Alexander Noren (12134827),Alexander Noren,12134827,G,6900,WGC-Mexico Championship,Golf,71.9
G,Shugo Imahira (12134828),Shugo Imahira,12134828,G,6900,WGC-Mexico Championship,Golf,82
G,Aaron Wise (12134829),Aaron Wise,12134829,G,6800,WGC-Mexico Championship,Golf,64.08
G,Erik Van Rooyen (12134830),Erik Van Rooyen,12134830,G,6800,WGC-Mexico Championship,Golf,52.2
G,George Coetzee (12134831),George Coetzee,12134831,G,6800,WGC-Mexico Championship,Golf,51.79
G,Emiliano Grillo (12134832),Emiliano Grillo,12134832,G,6700,WGC-Mexico Championship,Golf,83.38
G,Patton Kizzire (12134833),Patton Kizzire,12134833,G,6700,WGC-Mexico Championship,Golf,71.38
G,Chez Reavie (12134834),Chez Reavie,12134834,G,6700,WGC-Mexico Championship,Golf,81.3
G,Russell Knox (12134835),Russell Knox,12134835,G,6600,WGC-Mexico Championship,Golf,68.71
G,Jake McLeod (12134836),Jake McLeod,12134836,G,6600,WGC-Mexico Championship,Golf,62
G,Aaron Rai (12134837),Aaron Rai,12134837,G,6600,WGC-Mexico Championship,Golf,84.3
G,Thorbjorn Olesen (12134838),Thorbjorn Olesen,12134838,G,6500,WGC-Mexico Championship,Golf,59.75
G,Byeong-Hun An (12134839),Byeong-Hun An,12134839,G,6500,WGC-Mexico Championship,Golf,71.83
G,Shubhankar Sharma (12134840),Shubhankar Sharma,12134840,G,6500,WGC-Mexico Championship,Golf,62.36
G,Kevin Na (12134841),Kevin Na,12134841,G,6400,WGC-Mexico Championship,Golf,61.08
G,Lee Westwood (12134842),Lee Westwood,12134842,G,6400,WGC-Mexico Championship,Golf,67.5
G,Kyle Stanley (12134843),Kyle Stanley,12134843,G,6400,WGC-Mexico Championship,Golf,51.79
G,Tom Lewis (12134844),Tom Lewis,12134844,G,6300,WGC-Mexico Championship,Golf,91
G,Matthew Fitzpatrick (12134845),Matthew Fitzpatrick,12134845,G,6300,WGC-Mexico Championship,Golf,76.75
G,Alexander Bjork (12134846),Alexander Bjork,12134846,G,6300,WGC-Mexico Championship,Golf,73.33
G,Lucas Bjerregaard (12134847),Lucas Bjerregaard,12134847,G,6200,WGC-Mexico Championship,Golf,67.25
G,Ryan Fox (12134848),Ryan Fox,12134848,G,6200,WGC-Mexico Championship,Golf,62.08
G,Eddie Pepperell (12134849),Eddie Pepperell,12134849,G,6200,WGC-Mexico Championship,Golf,55.17
G,Matt Wallace (12134850),Matt Wallace,12134850,G,6100,WGC-Mexico Championship,Golf,69.67
G,Shaun Norris (12134851),Shaun Norris,12134851,G,6100,WGC-Mexico Championship,Golf,57.12
G,Sang-hyun Park (12134852),Sang-hyun Park,12134852,G,6100,WGC-Mexico Championship,Golf,55.75
G,Matthew Millar (12134853),Matthew Millar,12134853,G,6000,WGC-Mexico Championship,Golf,63.75
G,Adrian Otaegui (12134854),Adrian Otaegui,12134854,G,6000,WGC-Mexico Championship,Golf,41.58
G,Satoshi Kodaira (12134855),Satoshi Kodaira,12134855,G,6000,WGC-Mexico Championship,Golf,50.19
